"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20"
"11" 0.0557823129251701 0.18451072736787 0.000313971742543171 0.000837257980115123 0.148927263212978 0.00450026164311879 5.23286237571952e-05 0.0976452119309262 0.0597069597069597 5.23286237571952e-05 0.000837257980115123 0.0502878074306646 0.12537938252224 0.158346415489273 0.002145473574045 0.056828885400314 5.23286237571952e-05 0.00920983778126635 0.00659340659340659 0.0379905808477237
"12" 0.0429790535298681 0.130643910007758 0.00082751486940781 0.00961986035686579 0.173571243858288 0.000310318076027929 5.17196793379881e-05 0.0939229376777864 0.0678044996121024 0.00186190845616757 0.00160331005947763 0.113576415826222 0.0587535557279545 0.194000517196793 0.00341349883630721 0.0587535557279545 0.0176364106542539 0.0215153866046031 0.0065166795965865 0.00263770364623739
"13" 0.127120067170445 0.151749230338651 5.59753708368318e-05 0.00313462076686258 0.197649034424853 0.000335852225020991 0.00453400503778338 0.105569549398265 0.0417576266442765 5.59753708368318e-05 5.59753708368318e-05 0.00145535964175763 0.0389588581024349 0.197089280716485 0.00565351245452001 0.0481947942905122 0.049594178561433 0.0084522809963616 5.59753708368318e-05 0.0185278477469913
"14" 0.0538945066958185 0.186990981142389 5.46597430992074e-05 0.0101667122164526 0.150642251981416 0.000874555889587319 0.00798032249248429 0.116479912544411 0.0519814156873463 0.00142115332057939 5.46597430992074e-05 0.0126264006559169 0.0798578846679421 0.187810877288877 5.46597430992074e-05 0.0683793386171085 0.0251981415687346 0.00825362120798032 0.0227384531292703 0.0145394916643892
"15" 0.0556521739130435 0.143399209486166 0.00374176548089592 0.00426877470355731 0.150513833992095 0.00163372859025033 5.27009222661397e-05 0.105454545454545 0.0740974967061924 5.27009222661397e-05 5.27009222661397e-05 0.0474835309617918 0.0762055335968379 0.222714097496706 5.27009222661397e-05 0.0806851119894598 0.0174440052700922 0.00795783926218709 0.00822134387351779 0.000316205533596838
"16" 0.108654383026242 0.128475711892797 0.00312674483528755 0.003964265773311 0.153322166387493 5.58347292015634e-05 5.58347292015634e-05 0.151647124511446 0.0363484087102178 0.0056393076493579 0.00173087660524846 5.58347292015634e-05 0.0623115577889447 0.204410943606924 5.58347292015634e-05 0.083249581239531 0.0073143495254048 0.0165270798436628 0.00815187046342825 0.0249022892238973
"17" 0.104410701373825 0.0964569775849602 0.00269944564955411 0.00101229211858279 0.144902386117137 0.00679681851048445 4.82043865991805e-05 0.0576524463726199 0.0926006266570258 4.82043865991805e-05 4.82043865991805e-05 0.0419860207278862 0.0783803326102675 0.217208966015907 0.012822366835382 0.0778982887442757 0.042468064593878 0.00776090624246807 0.00342251144854182 0.0113762352374066
"18" 0.0594276544530623 0.201444236426852 0.00673976999197646 0.00272800213960952 0.146616742444504 0.000588392618347152 5.34902380315592e-05 0.0661139342070072 0.0468574485156459 0.00379780690024071 0.000320941428189355 0.012623696175448 0.0607649104038513 0.158384594811447 0.00887937951323883 0.137790853169297 0.0382990104305964 0.0377641080502808 0.0107515378443434 5.34902380315592e-05
"19" 0.066292735042735 0.191826923076923 0.00112179487179487 0.00753205128205128 0.190491452991453 5.34188034188034e-05 0.000854700854700855 0.0566773504273504 0.0540064102564103 0.00138888888888889 0.000587606837606838 0.00379273504273504 0.0956730769230769 0.213995726495727 0.00325854700854701 0.0852564102564103 0.0061965811965812 0.0104700854700855 0.0104700854700855 5.34188034188034e-05
"20" 0.0808152866242038 0.188585987261147 0.0262929936305733 0.0064203821656051 0.131515923566879 5.09554140127389e-05 5.09554140127389e-05 0.0517707006369427 0.130496815286624 5.09554140127389e-05 5.09554140127389e-05 0.0178853503184713 0.0418343949044586 0.198267515923567 0.00234394904458599 0.0675668789808917 0.0247643312101911 0.0138089171974522 5.09554140127389e-05 0.0173757961783439
"21" 0.0381056665754175 0.173884478510813 5.47495209416918e-05 0.00525595401040241 0.20810292909937 5.47495209416918e-05 5.47495209416918e-05 0.064659184232138 0.0969614015877361 0.000602244730358609 0.000328497125650151 0.0613742129756365 0.0657541746509718 0.156364631809472 0.00635094442923624 0.0895702162606077 0.0104571584998631 5.47495209416918e-05 0.000875992335067068 0.021133315083493
"22" 0.0648610721302273 0.0860510805500982 0.00507998877350547 2.80662363177098e-05 0.058125175413977 2.80662363177098e-05 2.80662363177098e-05 0.234381139489195 0.0774908784731967 0.00844793713163065 2.80662363177098e-05 0.0318832444569183 0.0345495369071008 0.268060623070446 0.000168397417906259 0.0369351669941061 0.0418467583497053 2.80662363177098e-05 0.0182711198428291 0.0337075498175695
"23" 0.0415075376884422 0.235226130653266 0.000552763819095477 0.00180904522613065 0.145778894472362 5.0251256281407e-05 0.000552763819095477 0.097035175879397 0.0384924623115578 5.0251256281407e-05 0.000301507537688442 0.00834170854271357 0.0987939698492462 0.138743718592965 0.00482412060301507 0.109597989949749 0.0198994974874372 0.0281909547738693 0.00130653266331658 0.0289447236180905
"24" 0.0795038393384525 0.128824571766096 0.00242173656231542 0.000354400472533963 0.135912581216775 5.90667454223272e-05 5.90667454223272e-05 0.145363260484347 0.0387477849970467 0.00212640283520378 0.000354400472533963 0.0292971057294743 0.0679858239810986 0.152155936207915 5.90667454223272e-05 0.130301240401654 0.0121677495569994 0.00124040165386887 0.0006497341996456 0.0724158298877732
"25" 0.0396829328709438 0.19251919742383 4.95417389150359e-05 4.95417389150359e-05 0.136041615060689 4.95417389150359e-05 4.95417389150359e-05 0.0912063413425811 0.0795640326975477 0.000792667822640575 0.000792667822640575 0.0144166460242755 0.123160762942779 0.200941293039386 4.95417389150359e-05 0.0513252415159772 0.038692098092643 0.0213524894723805 0.00921476343819668 4.95417389150359e-05
"26" 0.0200801201802704 0.166800200300451 0.00655983975963946 0.00681021532298448 0.134001001502253 0.00130195292939409 0.00155232849273911 0.0656484727090636 0.16279419128693 0.00305458187280921 5.00751126690035e-05 0.0914371557336004 0.0481221832749124 0.178067100650976 5.00751126690035e-05 0.057386079118678 0.042613920881322 0.00555833750625939 0.00781171757636455 0.000300450676014021
"27" 0.0971889785694406 0.138936821597551 0.0123016977456165 0.011745059838575 0.12724742554968 0.000612301697745616 0.000612301697745616 0.0696354021708878 0.0668522126356805 5.5663790704147e-05 0.000612301697745616 0.0223211800723629 0.0654606178680768 0.234956860562204 5.5663790704147e-05 0.0690787642638464 0.0164764820484275 0.0045087670470359 0.00673531867520178 0.0546061786807682
"28" 0.0940413861879831 0.115731737721267 0.00453752181500873 4.9862877088008e-05 0.152630266766392 0.000299177262528048 4.9862877088008e-05 0.0576414859137372 0.0835701819995014 0.000797806033408128 4.9862877088008e-05 0.0317127898279731 0.0414360508601346 0.224432809773124 0.00428820742956869 0.031463475442533 0.0706058339566193 0.068611318873099 4.9862877088008e-05 0.0180004986287709
"29" 0.0447255113024758 0.254090419806243 0.00247578040904198 5.38213132400431e-05 0.134607104413348 0.000322927879440258 0.000861141011840689 0.0441872981700753 0.0818622174381055 0.00570505920344456 0.000322927879440258 0.0420344456404736 0.0431108719052745 0.195694294940797 5.38213132400431e-05 0.0344994617868676 0.0409580193756728 0.0207750269106566 0.0124327233584499 0.041227125941873
"30" 0.0665473145780051 0.162455242966752 0.00158567774936061 0.00439897698209719 0.153759590792839 0.000818414322250639 0.00260869565217391 0.0558056265984655 0.10849104859335 0.00388746803069054 0.00746803069053708 0.0179539641943734 0.0985166240409207 0.20925831202046 5.1150895140665e-05 0.0524808184143222 0.0483887468030691 0.00158567774936061 0.00107416879795396 0.00286445012787724
"31" 0.129304215337735 0.186439817166074 5.07872016251905e-05 5.07872016251905e-05 0.132605383443372 0.00233621127475876 0.00614525139664804 0.0561706449974606 0.0660741493143728 0.00309801929913662 5.07872016251905e-05 0.0140172676485526 0.0851193499238192 0.213103098019299 5.07872016251905e-05 0.0427120365667852 0.0505840528186897 0.00792280345352971 0.00411376333164043 5.07872016251905e-05
"32" 0.0501270971021861 0.185358413828165 5.08388408744281e-05 0.00386375190645653 0.161972547025928 0.000813421453990849 5.08388408744281e-05 0.0480935434672089 0.205948144382308 5.08388408744281e-05 5.08388408744281e-05 0.0267412302999492 0.053685815963396 0.199847483477377 5.08388408744281e-05 0.0333502796136248 0.0147941026944586 0.00843924758515506 5.08388408744281e-05 0.00665988815455008
"33" 0.048625567120363 0.114011208967174 0.0117961035495063 0.000587136375767281 0.127622097678143 5.33760341606619e-05 0.00352281825460368 0.0230050707232453 0.125487056311716 0.00298905791299706 0.00912730184147318 0.0208700293568188 0.00912730184147318 0.243448091806779 5.33760341606619e-05 0.0259407526020817 0.0785161462503336 0.0873231918868428 0.00459033893781692 0.063303976514545
"34" 0.0305835010060362 0.115593561368209 0.00153420523138833 2.51509054325956e-05 0.128420523138833 0.0045523138832998 0.000150905432595573 0.0424044265593561 0.126282696177062 2.51509054325956e-05 0.0056841046277666 0.0494466800804829 0.0779929577464789 0.222610663983903 2.51509054325956e-05 0.0722082494969819 0.026182092555332 0.0466800804828974 0.0461770623742455 0.003420523138833
"35" 0.114627175889842 0.114367368147571 0.00187061574434918 0.0148610028578852 0.148402182385035 0.00836580930111717 0.0021304234866199 0.07799428422967 0.0444790854767472 5.19615484541439e-05 5.19615484541439e-05 0.0247336970641725 0.0811119771369187 0.222187581189919 0.0021304234866199 0.100337750064952 0.0127825409197194 0.0257729280332554 0.00368926994024422 5.19615484541439e-05
"36" 0.0245508982035928 0.119542732716385 0.00930865541643985 0.00522591181273816 0.13179096352749 0.000598802395209581 5.44365813826892e-05 0.0324442025040827 0.134240609689711 0.00114316820903647 0.000326619488296135 0.0857920522591181 0.0896026129559064 0.26679368535656 5.44365813826892e-05 0.0798040283070223 0.00168753402286336 0.0025040827436037 0.00794774088187262 0.00658682634730539
"37" 0.0992177643199596 0.154478930103457 0.00812515770880646 5.04668180671209e-05 0.0901337370678779 0.00055513499873833 0.00055513499873833 0.0994700984102952 0.0676760030280091 5.04668180671209e-05 0.000302800908402725 0.040928589452435 0.096442089326268 0.203431743628564 5.04668180671209e-05 0.100731768861973 0.0202371940449155 0.00307847590209437 0.0136765076961898 0.000807469089073934
"38" 0.10389028827316 0.135796249650154 0.0383991043940666 0.00061572907920515 0.126000559753708 5.59753708368318e-05 0.00537363560033585 0.074223341729639 0.102490904002239 0.000335852225020991 5.59753708368318e-05 0.0540722082283795 0.0336411978729359 0.194010635320459 0.00621326616288833 0.0644276518331934 0.0160089560593339 5.59753708368318e-05 0.00677301987125665 0.0375594738315141
"39" 0.0144736842105263 0.0476214574898785 0.00055668016194332 0.0225708502024291 0.0453441295546559 5.06072874493927e-05 0.00232793522267206 0.148582995951417 0.0602732793522267 0.00055668016194332 5.06072874493927e-05 0.044331983805668 0.123026315789474 0.301923076923077 0.000303643724696356 0.0840587044534413 0.0392712550607287 0.00688259109311741 0.0577429149797571 5.06072874493927e-05
"40" 0.0158798283261803 0.107081545064378 0.0129291845493562 0.00568669527896996 0.154828326180258 5.36480686695279e-05 0.000321888412017167 0.0410944206008584 0.13631974248927 0.000321888412017167 5.36480686695279e-05 0.0368025751072961 0.0815987124463519 0.28412017167382 5.36480686695279e-05 0.0630901287553648 0.0421673819742489 0.00568669527896996 0.011587982832618 0.000321888412017167
"41" 0.055177743431221 0.116486347243689 0.00571870170015456 0.0131890777949511 0.0659969088098918 0.000824317362184441 0.000309119010819165 0.106439979392066 0.0734672849046883 0.00623390005151983 5.15198351365276e-05 0.0451313755795981 0.104636785162287 0.264605873261206 0.00443070582174137 0.117774343122102 0.0147346728490469 0.00236991241628027 0.00236991241628027 5.15198351365276e-05
"42" 0.0358010184097141 0.125891108499804 0.00250685468076772 0.0133437785611699 0.0783653218435827 2.61130695913305e-05 2.61130695913305e-05 0.111006658832746 0.0769291030160595 2.61130695913305e-05 0.00289855072463768 0.045593419506463 0.0856769813291552 0.150959655307481 0.00446533490011751 0.166758062410236 0.018566392479436 0.00054837446141794 0.0692257474866171 0.0113852983418201
"43" 0.0768096148593281 0.0948374760994264 5.46298825457525e-05 0.000327779295274515 0.115050532641355 0.000600928708003278 0.0011472275334608 0.0593280524446872 0.16694892105982 5.46298825457525e-05 5.46298825457525e-05 0.0437585359191478 0.0590549030319585 0.235782573067468 0.0033324228352909 0.112319038514067 0.00360557224801967 0.00524446872439224 0.0164435946462715 0.00524446872439224
"44" 0.0223913577215811 0.166265651853671 0.00422293150012276 0.00864227841885588 0.0791063098453229 4.91038546525902e-05 4.91038546525902e-05 0.0606923643506015 0.0923643506015222 0.0015222194942303 0.00888779769211883 0.073459366560275 0.0773876749324822 0.204812177755954 4.91038546525902e-05 0.112251411735821 0.0420328995826172 0.02312791554137 0.0147802602504297 0.00790572059906703
"45" 0.0251856082238721 0.0948600799543118 0.000342661336379212 0.00376927470017133 0.147115933752142 0.000913763563677898 0.00319817247287264 0.0531696173615077 0.153112507138778 5.71102227298686e-05 0.00205596801827527 0.0300399771559109 0.0511707595659623 0.215648201027984 5.71102227298686e-05 0.0911479154768704 0.0905768132495717 5.71102227298686e-05 0.0374643061107938 5.71102227298686e-05
"46" 0.0238999536822603 0.194349235757295 0.000741083835108847 4.63177396943029e-05 0.132051875868458 0.00305697081982399 4.63177396943029e-05 0.0785548865215377 0.0892079666512274 4.63177396943029e-05 4.63177396943029e-05 0.0482167670217693 0.0866604909680408 0.207781380268643 4.63177396943029e-05 0.0767021769337656 0.0519221861973136 4.63177396943029e-05 0.00653080129689671 4.63177396943029e-05
"47" 0.0646331409727947 0.0844187963726298 5.49601538884309e-05 0.00252816707886782 0.180324264907942 0.00060456169277274 5.49601538884309e-05 0.117394888705688 0.185270678757901 0.000329760923330585 0.00417697169552075 0.0148942017037648 0.0198406155537236 0.207529541082715 0.00060456169277274 0.0596867271228359 0.0300082440230833 0.0143446001648805 5.49601538884309e-05 0.0132453970871118
"48" 0.0418236418236418 0.241386841386841 0.00606060606060606 5.46000546000546e-05 0.0773136773136773 0.000873600873600874 5.46000546000546e-05 0.0371826371826372 0.146109746109746 5.46000546000546e-05 5.46000546000546e-05 0.0371826371826372 0.0388206388206388 0.214086814086814 0.00278460278460278 0.0966966966966967 0.0511056511056511 0.00824460824460824 5.46000546000546e-05 5.46000546000546e-05
"49" 0.0608167233835683 0.08852698104035 4.86144871171609e-05 0.00418084589207584 0.0523091881380651 4.86144871171609e-05 4.86144871171609e-05 0.0532814778804084 0.253573164803111 4.86144871171609e-05 0.000291686922702965 0.0489061740398639 0.0489061740398639 0.26985901798736 4.86144871171609e-05 0.0428293631502188 0.0190082644628099 0.0105007292173068 0.0418570734078755 0.00491006319883325
"50" 0.0352025757982291 0.150576871478401 0.00515159645827743 0.00032197477864234 0.0614971827206869 5.36624631070566e-05 5.36624631070566e-05 0.0743761738663805 0.118111081298632 5.36624631070566e-05 5.36624631070566e-05 0.0523745639924873 0.0400321974778642 0.15406493158036 0.00166353635631876 0.115159645827743 0.0115910920311242 0.0754494231285216 0.104158840890797 5.36624631070566e-05
"51" 0.0155490248463799 0.161955650547689 0.00432807908095111 0.000587763825808175 0.100774779588565 5.34330750734705e-05 5.34330750734705e-05 0.0673791076676463 0.0879508415709324 0.00165642532727758 0.000587763825808175 0.0639059577878707 0.113331552230831 0.211381244990649 5.34330750734705e-05 0.125086828746994 0.0227624899812984 0.0123430403419717 0.0102057173390329 5.34330750734705e-05
"52" 0.0443634324172743 0.208132361189007 0.0101514301738643 0.00846887268648345 0.155692652832305 5.60852495793606e-05 0.00790802019068985 0.0687605159842961 0.0939988782950084 0.00173864273696018 5.60852495793606e-05 0.037633202467751 0.0505328098710039 0.164385866517106 5.60852495793606e-05 0.0777341559169938 0.00846887268648345 0.0353897924845766 0.00426247896803141 0.0222097588334268
"53" 0.0537106246663107 0.121783235451148 0.00539241857981847 5.33902829684997e-05 0.1038974906567 0.000587293112653497 5.33902829684997e-05 0.10603310197544 0.0868126001067806 5.33902829684997e-05 0.000320341697810998 0.0120662039508809 0.095088093966898 0.205872931126535 0.00138814735718099 0.153283502402563 5.33902829684997e-05 0.0136679124399359 0.0398291510945008 5.33902829684997e-05
"54" 0.0133090720041591 0.171874187678711 0.000571874187678711 5.19885625162464e-05 0.0925916298414349 0.00109175981284117 5.19885625162464e-05 0.0603587210813621 0.136002079542501 0.00421107356381596 0.000311931375097479 0.043462438263582 0.0439823238887445 0.236080062386275 0.0021315310631661 0.0889524304652976 0.0536002079542501 0.0182479854432025 0.0330647257603327 5.19885625162464e-05
"55" 0.119737217937732 0.106312482147958 0.000628391888031991 0.00148528991716652 0.100314195944016 5.71265352756355e-05 5.71265352756355e-05 0.0657526421022565 0.0803199085975436 0.00634104541559554 0.00291345329905741 0.0503284775778349 0.0606112539274493 0.18114824335904 0.000914024564410169 0.108026278206227 0.018337617823479 0.0754641530991145 0.0211939445872608 5.71265352756355e-05
"56" 0.025024975024975 0.205594405594406 0.000799200799200799 4.995004995005e-05 0.0587412587412587 0.0002997002997003 4.995004995005e-05 0.0517482517482517 0.141908091908092 4.995004995005e-05 0.00304695304695305 0.049000999000999 0.0342657342657343 0.209340659340659 0.000799200799200799 0.108191808191808 0.0767232767232767 0.0332667332667333 0.00104895104895105 4.995004995005e-05
"57" 0.0340036563071298 0.106868634108122 0.00449203447375294 0.00188038652389658 0.0669104204753199 5.22329589971272e-05 5.22329589971272e-05 0.130895795246801 0.169287020109689 0.000313397753982763 0.00135805693392531 0.0342648211021154 0.0522851919561243 0.184956907808827 5.22329589971272e-05 0.17581613998433 0.0183337686079916 0.00240271611386785 0.0157221206581353 5.22329589971272e-05
"58" 0.0121636167922497 0.173627556512379 0.013778256189451 5.38213132400431e-05 0.170129171151776 0.00543595263724435 5.38213132400431e-05 0.0805166846071044 0.0980086114101184 0.00382131324004306 5.38213132400431e-05 0.0452637244348762 0.0754036598493003 0.152099031216362 0.0132400430570506 0.0702906350914962 0.00785791173304629 0.0081270182992465 0.0514531754574812 0.0186221743810549
"59" 0.0896695445072938 0.162310211372432 0.014944924084549 0.00244120273891039 0.105745757665972 0.000654956832390592 0.000952664483477225 0.112593033640965 0.0840130991366478 0.000952664483477225 0.00273891038999702 0.023876153617148 0.0402500744269128 0.254004167907115 0.00512057159869009 0.0459065197975588 0.0271509377791009 5.95415302173266e-05 0.0253646918725811 0.00125037213456386
"60" 0.0635921086343838 0.217576223417884 5.1242633871381e-05 0.00517550602100948 0.0856264411990776 5.1242633871381e-05 0.00363822700486805 0.0974122469894953 0.0184985908275685 0.00850627722264924 5.1242633871381e-05 0.00543171919036638 0.0410453497309762 0.146348962336664 5.1242633871381e-05 0.111247758134768 0.0351524468357674 0.0797335383038688 0.0799897514732257 0.000819882141942096
"61" 0.0461090524086818 0.152249867654844 0.00614081524616199 0.00667019587083113 0.0707252514557967 5.29380624669137e-05 5.29380624669137e-05 0.0469031233456855 0.093223928004235 0.000582318687136051 0.00243515087347803 0.0916357861302276 0.071784012705135 0.211805187930122 0.000317628374801482 0.101429327686607 0.0535203811540498 0.0315510852302806 0.0127580730545262 5.29380624669137e-05
"62" 0.0595900439238653 0.190385553928746 0.0154221571498292 0.0100536847242557 0.016398243045388 4.88042947779405e-05 4.88042947779405e-05 0.0805758906783797 0.118643240605173 4.88042947779405e-05 4.88042947779405e-05 0.0925329428989751 0.034455832113226 0.208931185944363 0.000292825768667643 0.091800878477306 0.0288433382137628 0.0490971205466081 0.00273304050756467 4.88042947779405e-05
"63" 0.128856243441763 0.123347324239244 0.000314795383001049 0.00844700944386149 0.0850472193074502 0.0021511017838405 5.24658971668416e-05 0.0501573976915005 0.127019937040923 0.000314795383001049 0.00687303252885624 0.0430745015739769 0.0328436516264428 0.191290661070304 5.24658971668416e-05 0.158761804826863 0.0176285414480588 5.24658971668416e-05 0.0236621196222455 5.24658971668416e-05
"64" 0.029233409610984 0.215160183066362 5.720823798627e-05 5.720823798627e-05 0.205434782608696 0.00549199084668192 0.00806636155606407 0.0312356979405034 0.132780320366133 0.0114988558352403 5.720823798627e-05 0.0180778032036613 0.0378146453089245 0.16195652173913 0.0255148741418764 0.0664187643020595 0.00491990846681922 0.0286613272311213 0.00348970251716247 0.0140732265446224
"65" 0.0734148421950526 0.115496161501279 0.0176855274381575 0.000909866363377879 0.103554165481945 5.68666477111174e-05 0.000909866363377879 0.0677281774239409 0.106681831106056 0.0100085299971567 0.00176286607904464 0.064884845038385 0.0282058572647142 0.213875462041513 5.68666477111174e-05 0.114643161785613 0.0162638612453796 0.000625533124822292 0.0631788456070515 5.68666477111174e-05
"66" 0.0504839531329598 0.213499745287825 0.00336220071319409 0.00718288334182374 0.178604177279674 0.00208863983698421 0.000305654610290372 0.0657666836474783 0.0713703515028018 5.09424350483953e-05 5.09424350483953e-05 0.0321446765155374 0.0392766174223128 0.149312277126847 0.0186449312277127 0.0881813550687723 5.09424350483953e-05 0.0313805399898115 0.048191543555782 5.09424350483953e-05
"67" 0.107478923035083 0.107478923035083 0.000598313842806636 5.4392167527876e-05 0.114549904813707 0.00304596138156106 5.4392167527876e-05 0.0922491161272777 0.0536306771824857 5.4392167527876e-05 0.000326353005167256 0.0460157737285831 0.0408485178134349 0.183084035898831 0.00440576556975796 0.0734838183301604 0.0147402774000544 0.066684797389176 0.0911612727767201 5.4392167527876e-05
"68" 0.0569770654877038 0.199834208344847 5.52638850511191e-05 0.0218844984802432 0.0832274108869853 5.52638850511191e-05 0.00585797181541862 0.0868195634153081 0.0152528322741089 0.0072395689416966 0.00530533296490743 0.00889748549323018 0.112517269964078 0.1876761536336 0.0196739430781984 0.153412544901907 0.00254213871235148 5.52638850511191e-05 0.0216081790549876 0.0111080408952749
"69" 0.0557045282064255 0.135137869972173 0.00612193270933468 5.05944852011131e-05 0.0979509233493549 0.000556539337212244 0.00207437389324564 0.117176827725778 0.0205413609916519 0.00258031874525677 0.00106248418922337 5.05944852011131e-05 0.130584366304073 0.216594991145965 5.05944852011131e-05 0.111864406779661 0.000303566911206678 0.0458386035922084 0.0450796863141917 0.0106754363774349
"70" 0.0237803252466009 0.142415355905092 0.015782458011197 5.33191149026926e-05 0.0896294321514263 0.000319914689416156 5.33191149026926e-05 0.0840309250866436 0.107224740069315 0.00591842175419888 0.00191948813649693 0.0683017861903492 0.0307118101839509 0.245854438816316 0.000319914689416156 0.152545987736604 0.0072513996267662 0.00245267928552386 0.0181818181818182 0.00325246600906425
"71" 0.0138760880696365 0.135483870967742 0.00542754736303123 0.000563236047107015 0.073015873015873 0.00389144905273938 0.000307219662058372 0.180798771121352 0.0238607270865335 0.0161802355350742 5.12032770097286e-05 0.0108038914490527 0.0894009216589862 0.276036866359447 0.00542754736303123 0.0842805939580133 0.0420378904249872 0.00952380952380952 0.0289810547875064 5.12032770097286e-05
"72" 0.0645086030912803 0.162787984835229 0.0166812481773112 0.000349956255468066 0.0802566345873433 5.83260425780111e-05 0.00268299795858851 0.0513852435112278 0.0750072907553223 5.83260425780111e-05 5.83260425780111e-05 0.0400116652085156 0.112044327792359 0.200408282298046 5.83260425780111e-05 0.0671332750072908 0.0446777486147565 0.00618256051326917 0.0755905511811024 5.83260425780111e-05
"73" 0.0834563850150396 0.147716707683894 5.46896363139185e-05 0.00388296417828821 0.1233798195242 0.00251572327044025 5.46896363139185e-05 0.0640415641235986 0.0774405250205086 5.46896363139185e-05 0.000328137817883511 0.0260322668854252 0.0727919059338255 0.226196335794367 0.00142193054416188 0.0971287940935193 5.46896363139185e-05 0.0722450095706864 0.000875034181022696 0.000328137817883511
"74" 0.089875099654531 0.121498804145628 0.00855700239170874 0.0106829657188414 0.0890778634068562 0.00217911241031092 0.00217911241031092 0.109806005846399 0.0446983789529631 0.0202498006909381 5.31490831783152e-05 0.012808929045974 0.0399149614669147 0.277757108689875 0.00111613074674462 0.0569226680839756 0.0125431836300824 0.0999734254584108 5.31490831783152e-05 5.31490831783152e-05
